action	category	address	old_name	new_name	source	reason
skip	game_asm	803b1c74	fn_803B1C74	__two_exp	asm/text_803AFAC8.s	category not enabled
skip	game_asm	803b3864	__end_critical_region	__end_critical_region	asm/text_803AFAC8.s	category not enabled
skip	game_asm	803b3868	__begin_critical_region	__begin_critical_region	asm/text_803AFAC8.s	category not enabled
skip	game_asm	803b386c	__kill_critical_regions	__kill_critical_regions	asm/text_803AFAC8.s	category not enabled
same	runtime_sdk	803b4670	memcmp	memcmp	asm/cstring.s	already named
same	runtime_sdk	803b46bc	__memrchr	__memrchr	asm/cstring.s	already named
skip	runtime_sdk	803b46e8	memchr	memrchr	asm/cstring.s	local name is non-generic
same	runtime_sdk	803b4714	memmove	memmove	asm/cstring.s	already named
rename	runtime_sdk	803b47e0	fn_803B47E0	__copy_longs_rev_unaligned	asm/cstring.s	generic local name
rename	runtime_sdk	803b488c	fn_803B488C	__copy_longs_unaligned	asm/cstring.s	generic local name
rename	runtime_sdk	803b494c	fn_803B494C	__copy_longs_rev_aligned	asm/cstring.s	generic local name
rename	runtime_sdk	803b49f4	fn_803B49F4	__copy_longs_aligned	asm/cstring.s	generic local name
skip	runtime_sdk	803b4ab0	__stdio_atexit	__sinit_AILoader_cpp	asm/cstring.s	local name is non-generic
same	dolphin_sdk	803b4ac0	sprintf	sprintf	asm/dolphin/dolphin_sdk_other.s	already named
rename	dolphin_sdk	803b4c74	fn_803B4C74	vsnprintf	asm/dolphin/dolphin_sdk_other.s	generic local name
same	dolphin_sdk	803b4ce8	vprintf	vprintf	asm/dolphin/dolphin_sdk_other.s	already named
same	dolphin_sdk	803b5ee0	double2hex	double2hex	asm/dolphin/dolphin_sdk_other.s	already named
same	dolphin_sdk	803b6218	longlong2str	longlong2str	asm/dolphin/dolphin_sdk_other.s	already named
same	dolphin_sdk	803b652c	long2str	long2str	asm/dolphin/dolphin_sdk_other.s	already named
same	dolphin_sdk	803b7eb0	strcmp	strcmp	asm/dolphin/dolphin_sdk_other.s	already named
rename	dolphin_sdk	803bd310	fn_803BD310	tan	asm/dolphin/dolphin_sdk_other.s	generic local name
skip	dolphin_sdk	803bd408	kar_axdriver__near_803bd408	fmod	asm/dolphin/dolphin_sdk_other.s	local name is non-generic
skip	game_asm	803bd630	TRKNubMainLoop	TRKNubMainLoop	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd728	TRKDestructEvent	TRKDestructEvent	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd74c	fn_803BD74C	TRKConstructEvent	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd764	kar_diagnostic__803bd764	TRKPostEvent	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd844	TRKGetNextEvent	TRKGetNextEvent	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd8f8	TRKInitializeEventQueue	TRKInitializeEventQueue	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd950	TRKNubWelcome	TRKNubWelcome	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd978	TRKTerminateNub	TRKTerminateNub	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bd99c	TRKInitializeNub	TRKInitializeNub	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bdae8	kar_diagnostic__803bdae8	TRKMessageSend	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bdb2c	kar_diagnostic__803bdb2c	TRKReadBuffer_ui32	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bdc1c	kar_diagnostic__near_803bdc1c	TRKReadBuffer_ui8	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bdcb4	kar_diagnostic__803bdcb4	TRKReadBuffer1_ui64	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bdd9c	kar_diagnostic__803bdd9c	TRKAppendBuffer_ui32	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bde98	kar_diagnostic__803bde98	TRKAppendBuffer_ui8	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bdf00	kar_diagnostic__803bdf00	TRKAppendBuffer1_ui64	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803bdffc	kar_diagnostic__near_803bdffc	TRKReadBuffer	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be088	kar_diagnostic__803be088	TRKAppendBuffer	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be12c	kar_diagnostic__803be12c	TRKSetBufferPosition	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be15c	kar_diagnostic__803be15c	TRKResetBuffer	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be19c	kar_diagnostic__803be19c	TRKReleaseBuffer	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be200	TRKGetBuffer	TRKGetBuffer	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be22c	kar_diag__803be22c	TRKGetFreeBuffer	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be2f4	TRKInitializeMessageBuffers	TRKInitializeMessageBuffers	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be370	TRKInitializeSerialHandler	TRKInitializeSerialHandler	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be434	kar_diag__near_803be434	TRKProcessInput	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be484	TRKGetInput	TRKGetInput	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be4e4	kar_diag__803be4e4	TRKTestForPacket	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be6ac	TRKDispatchMessage	TRKDispatchMessage	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be824	kar_diagnostic__near_803be824	TRKDoSetOption	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be8cc	kar_diagnostic__near_803be8cc	TRKDoStop	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803be974	kar_diagnostic__803be974	TRKDoStep	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c1ea0	InitMetroTRK	InitMetroTRK	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c1f38	InitMetroTRK_BBA	InitMetroTRK_BBA	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c21bc	TRK_main	TRK_main	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c24c8	InitMetroTRKCommTable	InitMetroTRKCommTable	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c276c	TRKTargetContinue	TRKTargetContinue	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c27b0	kar_diag__near_803c27b0	_SetUseSerialIO	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c2878	kar_diag__near_803c2878	__TRK_write_console	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
skip	game_asm	803c32e8	kar_diagnostic__803c32e8	MWEnterCriticalSection	asm/MetroTRK/TRK_MINNOW_DOLPHIN.s	category not enabled
same	runtime_sdk	803c331c	PPCMfmsr	PPCMfmsr	asm/PPCArch.s	already named
same	runtime_sdk	803c3324	PPCMtmsr	PPCMtmsr	asm/PPCArch.s	already named
same	runtime_sdk	803c332c	PPCMfhid0	PPCMfhid0	asm/PPCArch.s	already named
same	runtime_sdk	803c3334	PPCMthid0	PPCMthid0	asm/PPCArch.s	already named
same	runtime_sdk	803c333c	PPCMfl2cr	PPCMfl2cr	asm/PPCArch.s	already named
same	runtime_sdk	803c3344	PPCMtl2cr	PPCMtl2cr	asm/PPCArch.s	already named
same	runtime_sdk	803c334c	PPCMtdec	PPCMtdec	asm/PPCArch.s	already named
skip	runtime_sdk	803c3354	kar_diagnostic__near_803c3354	PPCSync	asm/PPCArch.s	local name is non-generic
same	runtime_sdk	803c335c	PPCHalt	PPCHalt	asm/PPCArch.s	already named
same	runtime_sdk	803c3370	PPCMtmmcr0	PPCMtmmcr0	asm/PPCArch.s	already named
same	runtime_sdk	803c3378	PPCMtmmcr1	PPCMtmmcr1	asm/PPCArch.s	already named
same	dolphin_sdk	803c3430	DBInit	DBInit	asm/dolphin/dolphin_sdk_db.s	already named
rename	dolphin_sdk	803c3458	fn_803C3458	DBIsDebuggerPresent	asm/dolphin/dolphin_sdk_db.s	generic local name
same	dolphin_sdk	803c34e8	DBPrintf	DBPrintf	asm/dolphin/dolphin_sdk_db.s	already named
same	dolphin_sdk	803c3538	DSPCheckMailToDSP	DSPCheckMailToDSP	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3548	DSPCheckMailFromDSP	DSPCheckMailFromDSP	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3558	DSPReadMailFromDSP	DSPReadMailFromDSP	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3570	DSPSendMailToDSP	DSPSendMailToDSP	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3584	DSPInit	DSPInit	asm/dolphin/dolphin_sdk_dsp.s	already named
rename	dolphin_sdk	803c3648	fn_803C3648	DSPCheckInit	asm/dolphin/dolphin_sdk_dsp.s	generic local name
same	dolphin_sdk	803c3650	DSPAddTask	DSPAddTask	asm/dolphin/dolphin_sdk_dsp.s	already named
rename	dolphin_sdk	803c36c0	fn_803C36C0	DSPAssertTask	asm/dolphin/dolphin_sdk_dsp.s	generic local name
rename	dolphin_sdk	803c3788	fn_803C3788	__DSP_debug_printf	asm/dolphin/dolphin_sdk_dsp.s	generic local name
same	dolphin_sdk	803c37d8	__DSPHandler	__DSPHandler	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3bfc	__DSP_exec_task	__DSP_exec_task	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3d9c	__DSP_boot_task	__DSP_boot_task	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3f28	__DSP_insert_task	__DSP_insert_task	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c3fc8	__DSP_remove_task	__DSP_remove_task	asm/dolphin/dolphin_sdk_dsp.s	already named
same	dolphin_sdk	803c4600	DVDLowRead	DVDLowRead	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c492c	DVDLowWaitCoverClose	DVDLowWaitCoverClose	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c4a88	fn_803C4A88	DVDLowRequestError	asm/dolphin/dolphin_sdk_dvd.s	generic local name
same	dolphin_sdk	803c4c48	DVDLowRequestAudioStatus	DVDLowRequestAudioStatus	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c4cd4	DVDLowAudioBufferConfig	DVDLowAudioBufferConfig	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c4d70	DVDLowReset	DVDLowReset	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c4e2c	fn_803C4E2C	DVDLowBreak	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c4e40	fn_803C4E40	DVDLowClearCallback	asm/dolphin/dolphin_sdk_dvd.s	generic local name
same	dolphin_sdk	803c4e58	__DVDLowSetWAType	__DVDLowSetWAType	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c4e9c	__DVDFSInit	__DVDFSInit	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c4ed4	DVDConvertPathToEntrynum	DVDConvertPathToEntrynum	asm/dolphin/dolphin_sdk_dvd.s	already named
skip	dolphin_sdk	803c51c8	kar_lbfile__803c51c8	DVDFastOpen	asm/dolphin/dolphin_sdk_dvd.s	local name is non-generic
same	dolphin_sdk	803c523c	DVDOpen	DVDOpen	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c554c	DVDReadAsyncPrio	DVDReadAsyncPrio	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c560c	fn_803C560C	cbForReadAsync	asm/dolphin/dolphin_sdk_dvd.s	generic local name
same	dolphin_sdk	803c577c	DVDInit	DVDInit	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c5848	fn_803C5848	stateReadingFST	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c58dc	fn_803C58DC	cbForStateReadingFST	asm/dolphin/dolphin_sdk_dvd.s	generic local name
same	dolphin_sdk	803c5968	cbForStateError	cbForStateError	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c5a14	fn_803C5A14	stateTimeout	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c5a48	fn_803C5A48	stateGettingError	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c5a70	fn_803C5A70	CategorizeError	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c5b24	fn_803C5B24	cbForStateGettingError	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c5db8	fn_803C5DB8	cbForUnrecoveredError	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c5e20	fn_803C5E20	cbForUnrecoveredErrorRetry	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c5eb8	fn_803C5EB8	stateGoToRetry	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c5ee0	fn_803C5EE0	cbForStateGoToRetry	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6038	fn_803C6038	stateCheckID	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6118	fn_803C6118	stateCheckID3	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c614c	fn_803C614C	stateCheckID2a	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6180	fn_803C6180	cbForStateCheckID2a	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c61f4	fn_803C61F4	stateCheckID2	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c622c	fn_803C622C	cbForStateCheckID1	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6340	fn_803C6340	cbForStateCheckID2	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6424	fn_803C6424	cbForStateCheckID3	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6564	fn_803C6564	stateCoverClosed	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6630	fn_803C6630	stateCoverClosed_CMD	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c6660	fn_803C6660	cbForStateCoverClosed	asm/dolphin/dolphin_sdk_dvd.s	generic local name
rename	dolphin_sdk	803c66d0	fn_803C66D0	stateMotorStopped	asm/dolphin/dolphin_sdk_dvd.s	generic local name
same	dolphin_sdk	803c66f8	cbForStateMotorStopped	cbForStateMotorStopped	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c67dc	stateReady	stateReady	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c6a0c	stateBusy	stateBusy	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c6d2c	fn_803C6D2C	cbForStateBusy	asm/dolphin/dolphin_sdk_dvd.s	generic local name
skip	dolphin_sdk	803c75e4	DVDCancelStreamAsync	DVDGetStreamPlayAddrAsync	asm/dolphin/dolphin_sdk_dvd.s	local name is non-generic
same	dolphin_sdk	803c76a0	DVDInquiryAsync	DVDInquiryAsync	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c7770	DVDReset	DVDReset	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c77b4	DVDGetCommandBlockStatus	DVDGetCommandBlockStatus	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c7800	DVDGetDriveStatus	DVDGetDriveStatus	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c78ac	fn_803C78AC	DVDSetAutoInvalidation	asm/dolphin/dolphin_sdk_dvd.s	generic local name
same	dolphin_sdk	803c790c	DVDCancelAsync	DVDCancelAsync	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c7b88	DVDCancel	DVDCancel	asm/dolphin/dolphin_sdk_dvd.s	already named
rename	dolphin_sdk	803c7c58	fn_803C7C58	DVDGetCurrentDiskID	asm/dolphin/dolphin_sdk_dvd.s	generic local name
same	dolphin_sdk	803c7c60	DVDCheckDisk	DVDCheckDisk	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c7d58	__DVDPrepareResetAsync	__DVDPrepareResetAsync	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c7fb4	__DVDCheckWaitingQueue	__DVDCheckWaitingQueue	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c8188	__DVDStoreErrorCode	__DVDStoreErrorCode	asm/dolphin/dolphin_sdk_dvd.s	already named
same	dolphin_sdk	803c856c	__GXDefaultTexRegionCallback	__GXDefaultTexRegionCallback	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c879c	GXInit	GXInit	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c902c	__GXInitGX	__GXInitGX	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c9a24	GXInitFifoBase	GXInitFifoBase	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c9a90	GXInitFifoPtrs	GXInitFifoPtrs	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c9b00	GXInitFifoLimits	GXInitFifoLimits	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c9b0c	GXSetCPUFifo	GXSetCPUFifo	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c9c1c	GXSetGPFifo	GXSetGPFifo	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803c9dd8	__GXFifoInit	__GXFifoInit	asm/dolphin/dolphin_sdk_gx.s	already named
rename	dolphin_sdk	803c9e24	fn_803C9E24	__GXFifoReadEnable	asm/dolphin/dolphin_sdk_gx.s	generic local name
rename	dolphin_sdk	803c9e48	fn_803C9E48	__GXFifoReadDisable	asm/dolphin/dolphin_sdk_gx.s	generic local name
rename	dolphin_sdk	803c9e68	fn_803C9E68	__GXFifoLink	asm/dolphin/dolphin_sdk_gx.s	generic local name
rename	dolphin_sdk	803c9ea4	fn_803C9EA4	__GXWriteFifoIntEnable	asm/dolphin/dolphin_sdk_gx.s	generic local name
rename	dolphin_sdk	803c9ee0	fn_803C9EE0	__GXWriteFifoIntReset	asm/dolphin/dolphin_sdk_gx.s	generic local name
same	dolphin_sdk	803ca02c	__GXXfVtxSpecs	__GXXfVtxSpecs	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803ca184	GXSetVtxDesc	GXSetVtxDesc	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cac3c	GXSetVtxAttrFmt	GXSetVtxAttrFmt	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cb69c	GXSetArray	GXSetArray	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cb728	GXInvalidateVtxCache	GXInvalidateVtxCache	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cb738	GXSetTexCoordGen2	GXSetTexCoordGen2	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cba08	GXSetNumTexGens	GXSetNumTexGens	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cba48	GXSetMisc	GXSetMisc	asm/dolphin/dolphin_sdk_gx.s	already named
rename	dolphin_sdk	803cbe9c	fn_803CBE9C	GXPixModeSync	asm/dolphin/dolphin_sdk_gx.s	generic local name
same	dolphin_sdk	803cc2b4	GXBegin	GXBegin	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cc42c	GXSetLineWidth	GXSetLineWidth	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cc654	GXSetTexCopySrc	GXSetTexCopySrc	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cc720	GXSetTexCopyDst	GXSetTexCopyDst	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803ccdd4	GXCopyTex	GXCopyTex	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803ccf88	GXInitLightAttn	GXInitLightAttn	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803cd23c	GXLoadLightObjImm	GXLoadLightObjImm	asm/dolphin/dolphin_sdk_gx.s	already named
skip	dolphin_sdk	803cd5b0	kar_shadow__803cd5b0	GXGetTexBufferSize	asm/dolphin/dolphin_sdk_gx.s	local name is non-generic
same	dolphin_sdk	803ce084	GXInvalidateTexAll	GXInvalidateTexAll	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803d0568	GXSetProjection	GXSetProjection	asm/dolphin/dolphin_sdk_gx.s	already named
rename	dolphin_sdk	803d073c	fn_803D073C	GXLoadPosMtxImm	asm/dolphin/dolphin_sdk_gx.s	generic local name
same	dolphin_sdk	803d07dc	GXSetCurrentMtx	GXSetCurrentMtx	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803d08c8	GXSetViewportJitter	GXSetViewportJitter	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803d09cc	GXSetViewport	GXSetViewport	asm/dolphin/dolphin_sdk_gx.s	already named
same	dolphin_sdk	803d0a28	GXSetScissor	GXSetScissor	asm/dolphin/dolphin_sdk_gx.s	already named
skip	dolphin_sdk	803d13fc	kar_fl_indirectload__803d13fc	PSMTXIdentity	asm/dolphin/dolphin_sdk_mtx.s	local name is non-generic
same	dolphin_sdk	803d1428	PSMTXCopy	PSMTXCopy	asm/dolphin/dolphin_sdk_mtx.s	already named
rename	dolphin_sdk	803d145c	fn_803D145C	PSMTXConcat	asm/dolphin/dolphin_sdk_mtx.s	generic local name
same	dolphin_sdk	803d1a78	C_MTXLookAt	C_MTXLookAt	asm/dolphin/dolphin_sdk_mtx.s	already named
rename	dolphin_sdk	803d1c04	fn_803D1C04	C_MTXLightFrustum	asm/dolphin/dolphin_sdk_mtx.s	generic local name
rename	dolphin_sdk	803d1c98	fn_803D1C98	C_MTXLightPerspective	asm/dolphin/dolphin_sdk_mtx.s	generic local name
rename	dolphin_sdk	803d1d64	fn_803D1D64	C_MTXLightOrtho	asm/dolphin/dolphin_sdk_mtx.s	generic local name
rename	dolphin_sdk	803d1dec	fn_803D1DEC	PSMTXMultVec	asm/dolphin/dolphin_sdk_mtxvec.s	generic local name
same	dolphin_sdk	803d1e94	C_MTXFrustum	C_MTXFrustum	asm/dolphin/dolphin_sdk_mtx44.s	already named
same	dolphin_sdk	803d1f30	C_MTXPerspective	C_MTXPerspective	asm/dolphin/dolphin_sdk_mtx44.s	already named
same	dolphin_sdk	803d2000	C_MTXOrtho	C_MTXOrtho	asm/dolphin/dolphin_sdk_mtx44.s	already named
same	dolphin_sdk	803d20bc	PSVECSubtract	PSVECSubtract	asm/dolphin/dolphin_sdk_vec.s	already named
same	dolphin_sdk	803d20e0	PSVECScale	PSVECScale	asm/dolphin/dolphin_sdk_vec.s	already named
rename	dolphin_sdk	803d20fc	fn_803D20FC	PSVECNormalize	asm/dolphin/dolphin_sdk_vec.s	generic local name
rename	dolphin_sdk	803d2158	fn_803D2158	PSVECMag	asm/dolphin/dolphin_sdk_vec.s	generic local name
same	dolphin_sdk	803d219c	PSVECDotProduct	PSVECDotProduct	asm/dolphin/dolphin_sdk_vec.s	already named
same	dolphin_sdk	803d21bc	PSVECCrossProduct	PSVECCrossProduct	asm/dolphin/dolphin_sdk_vec.s	already named
same	dolphin_sdk	803d2348	__OSFPRInit	__OSFPRInit	asm/dolphin/dolphin_sdk_os.s	already named
rename	dolphin_sdk	803d2470	fn_803D2470	OSGetConsoleType	asm/dolphin/dolphin_sdk_os.s	generic local name
same	dolphin_sdk	803d2498	ClearArena	ClearArena	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d25c0	InquiryCallback	InquiryCallback	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d25fc	OSInit	OSInit	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d29d4	OSExceptionInit	OSExceptionInit	asm/dolphin/dolphin_sdk_os.s	already named
skip	dolphin_sdk	803d2c7c	__OSDBJUMPEND	__OSSetExceptionHandler	asm/dolphin/dolphin_sdk_os.s	local name is non-generic
same	dolphin_sdk	803d2c7c	__OSSetExceptionHandler	__OSSetExceptionHandler	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d2c98	__OSGetExceptionHandler	__OSGetExceptionHandler	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d2da0	__OSPSInit	__OSPSInit	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d2df4	__OSGetDIConfig	__OSGetDIConfig	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d2e08	OSRegisterVersion	OSRegisterVersion	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d2e34	OSInitAlarm	OSInitAlarm	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d2e80	OSCreateAlarm	OSCreateAlarm	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d2e90	InsertAlarm	InsertAlarm	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d30e0	OSSetAlarm	OSSetAlarm	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d31c4	OSCancelAlarm	OSCancelAlarm	asm/dolphin/dolphin_sdk_os.s	already named
rename	dolphin_sdk	803d3784	fn_803D3784	OSSetCurrentHeap	asm/dolphin/dolphin_sdk_os.s	generic local name
same	dolphin_sdk	803d3794	OSInitAlloc	OSInitAlloc	asm/dolphin/dolphin_sdk_os.s	already named
same	dolphin_sdk	803d3804	OSCreateHeap	OSCreateHeap	asm/dolphin/dolphin_sdk_os.s	already named
